2025-10-29 14:15:57.662 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$51eaa66e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-29 14:42:37.937 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$51eaa66e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-29 14:42:38.286 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 10015 (http)
2025-10-29 14:42:38.303 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-10015"]
2025-10-29 14:42:38.313 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-10-29 14:42:38.313 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.24]
2025-10-29 14:42:38.525 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-29 14:42:38.526 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3132 ms
2025-10-29 14:42:38.809 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1,northGlassMes} inited
2025-10-29 14:42:38.815 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-2,pp} inited
2025-10-29 14:42:38.816 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource - load a datasource named [pp] success
2025-10-29 14:42:38.816 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource - load a datasource named [northGlassMes] success
2025-10-29 14:42:38.816 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [northGlassMes]
2025-10-29 14:42:42.761 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'myTaskScheduler'
2025-10-29 14:42:43.036 [main] INFO  s.d.s.w.WebMvcPropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2ControllerWebMvc.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2025-10-29 14:42:43.136 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5cdda548, org.springframework.security.web.context.SecurityContextPersistenceFilter@63d0e8d, org.springframework.security.web.header.HeaderWriterFilter@6a9df5, org.springframework.web.filter.CorsFilter@4f2544b0, org.springframework.security.web.authentication.logout.LogoutFilter@23e9dd78, com.mes.common.filter.JwtAuthenticationTokenFilter@7afb9c93, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3aca2579, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1dd443c1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5b64f771, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5bad555b, org.springframework.security.web.session.SessionManagementFilter@65d23aa3, org.springframework.security.web.access.ExceptionTranslationFilter@224d537d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6807989e]
2025-10-29 14:42:43.161 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2025-10-29 14:42:43.167 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2025-10-29 14:42:45.050 [main] INFO  org.springframework.cloud.commons.util.InetUtils - Cannot determine local hostname
2025-10-29 14:42:45.129 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2025-10-29 14:42:46.798 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM mes_modular.DATABASECHANGELOGLOCK
2025-10-29 14:42:46.909 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM mes_modular.DATABASECHANGELOGLOCK
2025-10-29 14:42:46.911 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT `LOCKED` FROM mes_modular.DATABASECHANGELOGLOCK WHERE ID=1
2025-10-29 14:42:46.958 [main] INFO  liquibase.lockservice.StandardLockService - Successfully acquired change log lock
2025-10-29 14:42:47.922 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT MD5SUM FROM mes_modular.DATABASECHANGELOG WHERE MD5SUM IS NOT NULL LIMIT 1
2025-10-29 14:42:47.927 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM mes_modular.DATABASECHANGELOG
2025-10-29 14:42:47.928 [main] INFO  l.changelog.StandardChangeLogHistoryService - Reading from mes_modular.DATABASECHANGELOG
2025-10-29 14:42:47.929 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT * FROM mes_modular.DATABASECHANGELOG ORDER BY DATEEXECUTED ASC, ORDEREXECUTED ASC
2025-10-29 14:42:47.939 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'load_station'
2025-10-29 14:42:47.943 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/mesInit.sql::20250611118::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '1'

2025-10-29 14:42:47.946 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'load_station_details'
2025-10-29 14:42:47.948 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/mesInit.sql::20250611119::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '1'

2025-10-29 14:42:47.949 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'load_glass_history_task'
2025-10-29 14:42:47.951 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/mesInit.sql::20250611120::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '2'

2025-10-29 14:42:47.953 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'engineering_raw_queue'
2025-10-29 14:42:47.954 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/mesInit.sql::20250611121::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '2'

2025-10-29 14:42:47.957 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'engineering'
2025-10-29 14:42:47.958 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611109::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:42:47.960 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'glass_info'
2025-10-29 14:42:47.962 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611110::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '6'

2025-10-29 14:42:47.963 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'damage'
2025-10-29 14:42:47.965 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611111::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:42:47.967 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'damage_details'
2025-10-29 14:42:47.968 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611112::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '4'

2025-10-29 14:42:47.970 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'report_info'
2025-10-29 14:42:47.972 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611113::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '4'

2025-10-29 14:42:47.972 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'work_assignment'
2025-10-29 14:42:47.975 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611114::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:42:47.976 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'flow_card_info'
2025-10-29 14:42:47.978 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611115::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '1'

2025-10-29 14:42:47.979 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'tempering_parameter'
2025-10-29 14:42:47.981 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/commonInit.sql::20250611116::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '2'

2025-10-29 14:42:47.983 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_config'
2025-10-29 14:42:47.984 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611101::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:42:47.986 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_dict_data'
2025-10-29 14:42:47.987 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611102::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:42:47.989 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_dict_type'
2025-10-29 14:42:47.991 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611103::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:42:47.992 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_menu'
2025-10-29 14:42:47.994 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611104::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '4'

2025-10-29 14:42:47.996 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_role'
2025-10-29 14:42:47.997 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611105::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:42:48.000 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_role_menu'
2025-10-29 14:42:48.002 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611106::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:42:48.004 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_user'
2025-10-29 14:42:48.006 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611107::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:42:48.007 [main] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_NAME = 'sys_user_role'
2025-10-29 14:42:48.009 [main] INFO  liquibase.changelog.ChangeSet - Continuing past: ./changelog/securityInit.sql::20250611108::zsh despite precondition failure due to onFail='CONTINUE': 
          classpath:changelog/changelogBase.xml : SQL Precondition failed.  Expected '0' got '5'

2025-10-29 14:42:48.018 [main] INFO  liquibase.lockservice.StandardLockService - Successfully released change log lock
2025-10-29 14:42:49.625 [main] INFO  org.springframework.cloud.commons.util.InetUtils - Cannot determine local hostname
2025-10-29 14:42:49.838 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Documentation plugins bootstrapped
2025-10-29 14:42:49.843 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2025-10-29 14:42:49.896 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2025-10-29 14:42:50.322 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: submitRportUsingPOST_1
2025-10-29 14:42:50.454 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-10015"]
2025-10-29 14:42:50.491 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 10015 (http) with context path ''
2025-10-29 14:42:50.556 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, loadGlass 26.246.64.36:10015 register finished
2025-10-29 14:42:52.054 [main] INFO  org.springframework.cloud.commons.util.InetUtils - Cannot determine local hostname
2025-10-29 14:42:52.056 [main] INFO  com.mes.LoadGlassApplication - Started LoadGlassApplication in 21.95 seconds (JVM running for 23.257)
2025-10-29 14:43:03.759 [http-nio-10015-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-10-29 14:43:03.760 [http-nio-10015-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-10-29 14:43:03.777 [http-nio-10015-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 17 ms
2025-10-29 14:43:04.231 [http-nio-10015-exec-2] INFO  com.mes.menu.service.impl.SysMenuServiceImpl - userinfos:[SysMenu(id=88, parentId=0, menuName=测试管理, icon=/, url=/, languageType=/, state=1, listSort=14, createTime=Wed Oct 29 14:05:34 CST 2025, perms=null, children=null), SysMenu(id=89, parentId=88, menuName=仓储测试页面, icon=/, url=/plcTest/glassStorageTest, languageType=/, state=1, listSort=2, createTime=Wed Oct 29 14:07:05 CST 2025, perms=null, children=null)]
2025-10-29 14:43:04.271 [http-nio-10015-exec-2] INFO  com.mes.menu.service.impl.SysMenuServiceImpl - 菜单树:[{"languageType":"/","icon":"/","listSort":"2","menuName":"仓储测试页面","parentId":88,"url":"/plcTest/glassStorageTest","createTime":1761718025000,"id":89,"state":1}]
